database_id,TS,VEJNAVN,ÅR,DATO,KATEGORI,SUM ANTAL,ÅDT,HDT
4101,717,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj ,2013,2013-09-19,A+B: KØRETØJER I ALT,14732,17200.0,19300.0
4101,717,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj ,2013,2013-09-19,CYKLER + KNALLERTER I ALT,4909,5100.0,6000.0
5545,717,KALKBRÆNDERIHAVNSGADE nord for Indiakaj ,2014,2014-09-24,A+B: KØRETØJER I ALT,13481,15800.0,17700.0
5545,717,KALKBRÆNDERIHAVNSGADE nord for Indiakaj ,2014,2014-09-24,CYKLER + KNALLERTER I ALT,4445,4600.0,5400.0
5691,717,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj ,2015,2015-09-17,A+B: KØRETØJER I ALT,13684,16000.0,17900.0
5691,717,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj ,2015,2015-09-17,CYKLER + KNALLERTER I ALT,4776,4900.0,5800.0
5904,717,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,2016,2016-09-22,A+B: KØRETØJER I ALT,13634,16000.0,17900.0
5904,717,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,2016,2016-09-22,CYKLER + KNALLERTER I ALT,4290,4400.0,5200.0
6016,717,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,2017,2017-09-19,A+B: KØRETØJER I ALT,14541,17000.0,19000.0
6016,717,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,2017,2017-09-19,CYKLER + KNALLERTER I ALT,4888,5000.0,6000.0
6151,717,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,2018,2018-05-08,A+B: KØRETØJER I ALT,18293,21400.0,24000.0
6151,717,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,2018,2018-05-08,CYKLER + KNALLERTER I ALT,6444,6600.0,7900.0
6152,717,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,2018,2018-09-11,A+B: KØRETØJER I ALT,18569,21700.0,24300.0
6152,717,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,2018,2018-09-11,CYKLER + KNALLERTER I ALT,4247,4400.0,5200.0
6301,717,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,2019,2019-09-11,A+B: KØRETØJER I ALT,18630,21800.0,24400.0
6301,717,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,2019,2019-09-11,CYKLER + KNALLERTER I ALT,5259,5400.0,6400.0
6392,717,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,2020,2020-09-24,A+B: KØRETØJER I ALT,17090,20000.0,22400.0
6392,717,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,2020,2020-09-24,CYKLER + KNALLERTER I ALT,4370,4500.0,5300.0
6513,717,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,2021,2021-09-16,A+B: KØRETØJER I ALT,17915,21000.0,23500.0
6513,717,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,2021,2021-09-16,CYKLER + KNALLERTER I ALT,5312,5500.0,6500.0
6650,717,KALKBRÆNDERIHAVNSGADE nord for Indiakaj,2022,2022-09-14,A+B: KØRETØJER I ALT,17754,20800.0,23300.0
6650,717,KALKBRÆNDERIHAVNSGADE nord for Indiakaj,2022,2022-09-14,CYKLER + KNALLERTER I ALT,6096,6300.0,7400.0
6826,717,KALKBRÆNDERIHAVNSGADE nord for Indiakaj,2023,2023-09-13,A+B: KØRETØJER I ALT,17621,20600.0,23100.0
6826,717,KALKBRÆNDERIHAVNSGADE nord for Indiakaj,2023,2023-09-13,CYKLER + KNALLERTER I ALT,6506,6700.0,7900.0
5669,883,H.C. ANDERSEN BOULEVARD ud for miljømålestationen (husnr. 23) ,2014,2014-09-23,A+B: KØRETØJER I ALT,43690,51100.0,57200.0
5669,883,H.C. ANDERSEN BOULEVARD ud for miljømålestationen (husnr. 23) ,2014,2014-09-23,CYKLER + KNALLERTER I ALT,25513,26300.0,31100.0
5805,883,H.C. ANDERSEN BOULEVARD ud for miljømålestationen (husnr. 23) ,2015,2015-09-03,A+B: KØRETØJER I ALT,46915,54900.0,61500.0
5805,883,H.C. ANDERSEN BOULEVARD ud for miljømålestationen (husnr. 23) ,2015,2015-09-03,CYKLER + KNALLERTER I ALT,25321,26100.0,30900.0
5921,883,H.C. ANDERSEN BOULEVARD ud for miljømålestationen (husnr. 23),2016,2016-09-14,A+B: KØRETØJER I ALT,47455,55500.0,62200.0
5921,883,H.C. ANDERSEN BOULEVARD ud for miljømålestationen (husnr. 23),2016,2016-09-14,CYKLER + KNALLERTER I ALT,29543,30400.0,36000.0
6037,883,H.C. ANDERSEN BOULEVARD ud for miljømålestationen (husnr. 23),2017,2017-09-13,A+B: KØRETØJER I ALT,47893,56000.0,62700.0
6037,883,H.C. ANDERSEN BOULEVARD ud for miljømålestationen (husnr. 23),2017,2017-09-13,CYKLER + KNALLERTER I ALT,18500,19100.0,22600.0
6171,883,H.C. ANDERSEN BOULEVARD ud for miljømålestationen (husnr. 23),2018,2018-09-11,A+B: KØRETØJER I ALT,47113,55100.0,61700.0
6171,883,H.C. ANDERSEN BOULEVARD ud for miljømålestationen (husnr. 23),2018,2018-09-11,CYKLER + KNALLERTER I ALT,20203,20800.0,24600.0
6318,883,H.C. ANDERSEN BOULEVARD ud for miljømålestationen (husnr. 23),2019,2019-09-26,A+B: KØRETØJER I ALT,47456,55500.0,62200.0
6318,883,H.C. ANDERSEN BOULEVARD ud for miljømålestationen (husnr. 23),2019,2019-09-26,CYKLER + KNALLERTER I ALT,21345,22000.0,26000.0
6405,883,H.C. ANDERSEN BOULEVARD ud for miljømålestationen (husnr. 23),2020,2020-09-29,A+B: KØRETØJER I ALT,45642,53400.0,59800.0
6405,883,H.C. ANDERSEN BOULEVARD ud for miljømålestationen (husnr. 23),2020,2020-09-29,CYKLER + KNALLERTER I ALT,21590,22200.0,26300.0
6530,883,H.C. ANDERSEN BOULEVARD ud for miljømålestationen (husnr. 23),2021,2021-09-23,A+B: KØRETØJER I ALT,47492,55600.0,62200.0
6530,883,H.C. ANDERSEN BOULEVARD ud for miljømålestationen (husnr. 23),2021,2021-09-23,CYKLER + KNALLERTER I ALT,21084,21700.0,25700.0
6671,883,H.C. ANDERSEN BOULEVARD ud for miljømålestationen (husnr. 23),2022,2022-09-14,A+B: KØRETØJER I ALT,44184,51700.0,57900.0
6671,883,H.C. ANDERSEN BOULEVARD ud for miljømålestationen (husnr. 23),2022,2022-09-14,CYKLER + KNALLERTER I ALT,19919,20500.0,24300.0
6842,883,H.C. ANDERSEN BOULEVARD ud for miljømålestationen (husnr. 23),2023,2023-09-14,A+B: KØRETØJER I ALT,45598,53300.0,59700.0
6842,883,H.C. ANDERSEN BOULEVARD ud for miljømålestationen (husnr. 23),2023,2023-09-14,CYKLER + KNALLERTER I ALT,25487,26300.0,31100.0
