række,database_id,TS,VEJNAVN,ÅR,DATO,RETNING,KATEGORI,ANTAL 7-8,ANTAL 8-9,ANTAL 9-10,ANTAL 10-11,ANTAL 11-12,ANTAL 12-13,ANTAL 13-14,ANTAL 14-15,ANTAL 15-16,ANTAL 16-17,ANTAL 17-18,ANTAL 18-19,SUM ANTAL,ANTAL 7-8_PERCENT,ANTAL 8-9_PERCENT,ANTAL 9-10_PERCENT,ANTAL 10-11_PERCENT,ANTAL 11-12_PERCENT,ANTAL 12-13_PERCENT,ANTAL 13-14_PERCENT,ANTAL 14-15_PERCENT,ANTAL 15-16_PERCENT,ANTAL 16-17_PERCENT,ANTAL 17-18_PERCENT,ANTAL 18-19_PERCENT,SUM ANTAL_PERCENT
147801,6154,71,HORSEBAKKEN 63 n.f. Mosesvinget,2018,05/17/2018,Mod syd (byen),A: LET TRAFIK I ALT,209,159,78,67,75,76,80,97,183,170,119,83,1396,0.9858490566037735,0.9875776397515528,0.975,0.9571428571428572,0.974025974025974,0.95,0.975609756097561,0.97,0.9838709677419355,0.9883720930232558,0.9916666666666667,0.9540229885057471,0.9782761037140855
147804,6154,71,HORSEBAKKEN 63 n.f. Mosesvinget,2018,05/17/2018,Mod syd (byen),B: TUNG TRAFIK I ALT,3,2,2,3,2,4,2,3,3,2,1,4,31,0.014150943396226415,0.012422360248447204,0.025,0.04285714285714286,0.025974025974025976,0.05,0.024390243902439025,0.03,0.016129032258064516,0.011627906976744186,0.008333333333333333,0.04597701149425287,0.021723896285914507
147805,6154,71,HORSEBAKKEN 63 n.f. Mosesvinget,2018,05/17/2018,Mod syd (byen),A+B: KØRETØJER I ALT,212,161,80,70,77,80,82,100,186,172,120,87,1427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
147806,6154,71,HORSEBAKKEN 63 n.f. Mosesvinget,2018,05/17/2018,Mod syd (byen),CYKLER + KNALLERTER I ALT,116,144,41,27,30,24,22,38,68,73,74,42,699,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
144300,6017,71,HORSEBAKKEN 63 n.f. Mosesvinget,2017,05/18/2017,Mod syd (byen),A: LET TRAFIK I ALT,230,187,99,82,77,75,91,139,185,219,130,110,1624,0.9787234042553191,0.9790575916230366,0.9705882352941176,0.9761904761904762,0.9625,0.9615384615384616,0.978494623655914,0.9788732394366197,0.9840425531914894,0.9909502262443439,0.9848484848484849,0.9821428571428571,0.9794933655006032
144303,6017,71,HORSEBAKKEN 63 n.f. Mosesvinget,2017,05/18/2017,Mod syd (byen),B: TUNG TRAFIK I ALT,5,4,3,2,3,3,2,3,3,2,2,2,34,0.02127659574468085,0.020942408376963352,0.029411764705882353,0.023809523809523808,0.0375,0.038461538461538464,0.021505376344086023,0.02112676056338028,0.015957446808510637,0.00904977375565611,0.015151515151515152,0.017857142857142856,0.020506634499396863
144304,6017,71,HORSEBAKKEN 63 n.f. Mosesvinget,2017,05/18/2017,Mod syd (byen),A+B: KØRETØJER I ALT,235,191,102,84,80,78,93,142,188,221,132,112,1658,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
144305,6017,71,HORSEBAKKEN 63 n.f. Mosesvinget,2017,05/18/2017,Mod syd (byen),CYKLER + KNALLERTER I ALT,146,113,44,29,20,27,24,31,71,76,66,51,698,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
163996,6827,71,HORSEBAKKEN nord for Mosesvinget,2023,06/01/2023,Mod syd (byen),A: LET TRAFIK I ALT,158,106,64,77,78,60,84,109,143,141,119,71,1210,0.9753086419753086,0.9636363636363636,0.9696969696969697,0.9746835443037974,0.975,0.967741935483871,0.9767441860465116,0.9646017699115044,0.9794520547945206,0.9791666666666666,0.9754098360655737,0.9466666666666667,0.9718875502008032
163999,6827,71,HORSEBAKKEN nord for Mosesvinget,2023,06/01/2023,Mod syd (byen),B: TUNG TRAFIK I ALT,4,4,2,2,2,2,2,4,3,3,3,4,35,0.024691358024691357,0.03636363636363636,0.030303030303030304,0.02531645569620253,0.025,0.03225806451612903,0.023255813953488372,0.035398230088495575,0.02054794520547945,0.020833333333333332,0.02459016393442623,0.05333333333333334,0.028112449799196786
164000,6827,71,HORSEBAKKEN nord for Mosesvinget,2023,06/01/2023,Mod syd (byen),A+B: KØRETØJER I ALT,162,110,66,79,80,62,86,113,146,144,122,75,1245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
164001,6827,71,HORSEBAKKEN nord for Mosesvinget,2023,06/01/2023,Mod syd (byen),CYKLER + KNALLERTER I ALT,116,134,37,21,22,34,25,41,60,74,74,32,670,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
159927,6651,71,HORSEBAKKEN nord for Mosesvinget,2022,06/09/2022,Mod syd (byen),A: LET TRAFIK I ALT,165,157,71,45,77,83,75,86,120,132,124,74,1209,0.9705882352941176,0.98125,0.9594594594594594,0.9375,0.927710843373494,0.9325842696629213,0.974025974025974,0.9772727272727273,0.967741935483871,0.9924812030075187,0.96875,0.9487179487179487,0.9656549520766773
159930,6651,71,HORSEBAKKEN nord for Mosesvinget,2022,06/09/2022,Mod syd (byen),B: TUNG TRAFIK I ALT,5,3,3,3,6,6,2,2,4,1,4,4,43,0.029411764705882353,0.01875,0.04054054054054054,0.0625,0.07228915662650602,0.06741573033707865,0.025974025974025976,0.022727272727272728,0.03225806451612903,0.007518796992481203,0.03125,0.05128205128205128,0.034345047923322686
159931,6651,71,HORSEBAKKEN nord for Mosesvinget,2022,06/09/2022,Mod syd (byen),A+B: KØRETØJER I ALT,170,160,74,48,83,89,77,88,124,133,128,78,1252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
159932,6651,71,HORSEBAKKEN nord for Mosesvinget,2022,06/09/2022,Mod syd (byen),CYKLER + KNALLERTER I ALT,118,143,42,24,16,23,24,31,52,79,75,43,670,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
157295,6514,71,HORSEBAKKEN 63 n.f. Mosesvinget,2021,06/16/2021,Mod syd (byen),A: LET TRAFIK I ALT,208,169,68,72,71,81,80,103,161,141,114,88,1356,0.9811320754716981,0.9883040935672515,0.9577464788732394,0.9473684210526315,0.9726027397260274,0.9529411764705882,0.975609756097561,0.9809523809523809,0.9698795180722891,0.9791666666666666,0.9827586206896551,0.967032967032967,0.9741379310344828
157298,6514,71,HORSEBAKKEN 63 n.f. Mosesvinget,2021,06/16/2021,Mod syd (byen),B: TUNG TRAFIK I ALT,4,2,3,4,2,4,2,2,5,3,2,3,36,0.018867924528301886,0.011695906432748537,0.04225352112676056,0.05263157894736842,0.0273972602739726,0.047058823529411764,0.024390243902439025,0.01904761904761905,0.030120481927710843,0.020833333333333332,0.017241379310344827,0.03296703296703297,0.02586206896551724
157299,6514,71,HORSEBAKKEN 63 n.f. Mosesvinget,2021,06/16/2021,Mod syd (byen),A+B: KØRETØJER I ALT,212,171,71,76,73,85,82,105,166,144,116,91,1392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
157300,6514,71,HORSEBAKKEN 63 n.f. Mosesvinget,2021,06/16/2021,Mod syd (byen),CYKLER + KNALLERTER I ALT,155,154,34,28,30,28,29,34,65,73,57,42,729,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
153028,6393,71,HORSEBAKKEN 63 n.f. Mosesvinget,2020,09/01/2020,Mod syd (byen),A: LET TRAFIK I ALT,208,171,66,65,61,73,76,130,169,153,132,105,1409,0.9904761904761905,0.9884393063583815,0.9705882352941176,0.9420289855072463,0.953125,0.9733333333333334,0.9620253164556962,0.9774436090225563,0.976878612716763,0.9745222929936306,0.9705882352941176,0.9905660377358491,0.9764379764379765
153031,6393,71,HORSEBAKKEN 63 n.f. Mosesvinget,2020,09/01/2020,Mod syd (byen),B: TUNG TRAFIK I ALT,2,2,2,4,3,2,3,3,4,4,4,1,34,0.009523809523809525,0.011560693641618497,0.029411764705882353,0.057971014492753624,0.046875,0.02666666666666667,0.0379746835443038,0.022556390977443608,0.023121387283236993,0.025477707006369428,0.029411764705882353,0.009433962264150943,0.02356202356202356
153032,6393,71,HORSEBAKKEN 63 n.f. Mosesvinget,2020,09/01/2020,Mod syd (byen),A+B: KØRETØJER I ALT,210,173,68,69,64,75,79,133,173,157,136,106,1443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
153033,6393,71,HORSEBAKKEN 63 n.f. Mosesvinget,2020,09/01/2020,Mod syd (byen),CYKLER + KNALLERTER I ALT,181,160,34,23,19,24,29,44,67,92,65,24,762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
131956,5524,71,Horsebakken n.f. Mosesvinget ,2013,06/04/2013,NORD (MOD GLADSAXE),A: LET TRAFIK I ALT,97,118,51,54,60,76,65,90,124,172,140,96,1143,0.9603960396039604,0.9752066115702479,0.9444444444444444,0.9642857142857143,0.9523809523809523,0.9620253164556962,0.9558823529411765,0.9574468085106383,0.9841269841269841,0.9608938547486033,0.9859154929577465,0.9795918367346939,0.9678238780694327
131959,5524,71,Horsebakken n.f. Mosesvinget ,2013,06/04/2013,NORD (MOD GLADSAXE),B: TUNG TRAFIK I ALT,4,3,3,2,3,3,3,4,2,7,2,2,38,0.039603960396039604,0.024793388429752067,0.05555555555555555,0.03571428571428571,0.047619047619047616,0.0379746835443038,0.04411764705882353,0.0425531914893617,0.015873015873015872,0.03910614525139665,0.014084507042253521,0.02040816326530612,0.03217612193056731
131960,5524,71,Horsebakken n.f. Mosesvinget ,2013,06/04/2013,NORD (MOD GLADSAXE),A+B: KØRETØJER I ALT,101,121,54,56,63,79,68,94,126,179,142,98,1181,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
135576,5670,71,HORSEBAKKEN 63 n.f. Mosesvinget ,2014,06/11/2014,NORD (MOD GLADSAXE),A: LET TRAFIK I ALT,84,117,70,48,54,45,70,86,114,179,135,73,1075,0.9655172413793104,0.975,0.9722222222222222,0.9411764705882353,0.9642857142857143,0.9574468085106383,0.9722222222222222,0.9662921348314607,0.9743589743589743,0.9835164835164835,0.9854014598540146,0.9733333333333334,0.9728506787330317
135579,5670,71,HORSEBAKKEN 63 n.f. Mosesvinget ,2014,06/11/2014,NORD (MOD GLADSAXE),B: TUNG TRAFIK I ALT,3,3,2,3,2,2,2,3,3,3,2,2,30,0.034482758620689655,0.025,0.027777777777777776,0.058823529411764705,0.03571428571428571,0.0425531914893617,0.027777777777777776,0.033707865168539325,0.02564102564102564,0.016483516483516484,0.014598540145985401,0.02666666666666667,0.027149321266968326
135580,5670,71,HORSEBAKKEN 63 n.f. Mosesvinget ,2014,06/11/2014,NORD (MOD GLADSAXE),A+B: KØRETØJER I ALT,87,120,72,51,56,47,72,89,117,182,137,75,1105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
135581,5670,71,HORSEBAKKEN 63 n.f. Mosesvinget ,2014,06/11/2014,NORD (MOD GLADSAXE),CYKLER + KNALLERTER I ALT,39,31,16,9,9,14,21,36,41,51,52,37,356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
131948,5524,71,Horsebakken n.f. Mosesvinget ,2013,06/04/2013,SYD (MOD KØBENHAVN),A: LET TRAFIK I ALT,171,169,72,52,58,79,60,85,114,118,98,81,1157,1.0,0.9712643678160919,0.96,0.9454545454545454,0.9666666666666667,0.9518072289156626,0.9523809523809523,0.9883720930232558,0.957983193277311,0.9833333333333333,0.98,0.9759036144578314,0.9730866274179983
131951,5524,71,Horsebakken n.f. Mosesvinget ,2013,06/04/2013,SYD (MOD KØBENHAVN),B: TUNG TRAFIK I ALT,0,5,3,3,2,4,3,1,5,2,2,2,32,0.0,0.028735632183908046,0.04,0.05454545454545454,0.03333333333333333,0.04819277108433735,0.047619047619047616,0.011627906976744186,0.04201680672268908,0.016666666666666666,0.02,0.024096385542168676,0.02691337258200168
131952,5524,71,Horsebakken n.f. Mosesvinget ,2013,06/04/2013,SYD (MOD KØBENHAVN),A+B: KØRETØJER I ALT,171,174,75,55,60,83,63,86,119,120,100,83,1189,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
135584,5670,71,HORSEBAKKEN 63 n.f. Mosesvinget ,2014,06/11/2014,SYD (MOD KØBENHAVN),A: LET TRAFIK I ALT,196,193,77,69,43,60,46,84,121,154,133,76,1252,0.98989898989899,0.9897435897435898,0.9506172839506173,0.9324324324324325,0.9347826086956522,0.967741935483871,0.9583333333333334,0.9545454545454546,0.9758064516129032,0.9871794871794872,0.9851851851851852,0.9743589743589743,0.9743190661478599
135587,5670,71,HORSEBAKKEN 63 n.f. Mosesvinget ,2014,06/11/2014,SYD (MOD KØBENHAVN),B: TUNG TRAFIK I ALT,2,2,4,5,3,2,2,4,3,2,2,2,33,0.010101010101010102,0.010256410256410256,0.04938271604938271,0.06756756756756757,0.06521739130434782,0.03225806451612903,0.041666666666666664,0.045454545454545456,0.024193548387096774,0.01282051282051282,0.014814814814814815,0.02564102564102564,0.025680933852140077
135588,5670,71,HORSEBAKKEN 63 n.f. Mosesvinget ,2014,06/11/2014,SYD (MOD KØBENHAVN),A+B: KØRETØJER I ALT,198,195,81,74,46,62,48,88,124,156,135,78,1285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
